CPUs Experimento Ambiente Tempo
16 8 xen 126.102
16 9 xen 134.519
16 10 xen 121.837
16 11 xen 117.494
16 12 xen 134.035
16 13 xen 133.725
16 14 xen 129.867
16 15 xen 137.263
16 16 xen 128.003
16 17 xen 134.864
16 18 xen 134.826
16 19 xen 121.450
16 20 xen 117.740
16 21 xen 123.198
16 22 xen 127.288
16 23 xen 132.233
16 24 xen 133.220
16 25 xen 140.140
16 26 xen 140.020
16 27 xen 116.466
16 28 xen 122.404
16 29 xen 128.712
16 30 xen 119.090
20 1 xen 130.448
20 2 xen 131.837
20 3 xen 119.460
20 4 xen 132.215
20 5 xen 123.521
20 6 xen 131.805
20 7 xen 112.911
20 8 xen 124.180
20 9 xen 127.529
20 10 xen 131.815
20 11 xen 118.773
20 12 xen 130.989
20 13 xen 130.944
20 14 xen 118.025
20 15 xen 132.957
20 16 xen 128.709
20 17 xen 132.381
20 18 xen 131.765
20 19 xen 129.804
20 20 xen 131.468
20 21 xen 132.150
20 22 xen 132.283
20 23 xen 132.061
20 24 xen 126.379
20 25 xen 126.328
20 26 xen 120.342
20 27 xen 120.488
20 28 xen 122.540
20 29 xen 131.778
20 30 xen 124.542
