CPUs Experimento Ambiente Tempo
32 19 xen 36.951
32 20 xen 36.769
32 21 xen 36.859
32 22 xen 36.557
32 23 xen 36.624
32 24 xen 35.681
32 25 xen 35.564
32 26 xen 36.389
32 27 xen 35.999
32 28 xen 36.511
32 29 xen 36.711
32 30 xen 36.615
40 1 xen 37.680
40 2 xen 37.499
40 3 xen 37.464
40 4 xen 38.206
40 5 xen 37.575
40 6 xen 37.551
40 7 xen 37.587
40 8 xen 37.507
40 9 xen 37.610
40 10 xen 37.708
40 11 xen 37.543
40 12 xen 37.755
40 13 xen 37.456
40 14 xen 37.550
40 15 xen 38.154
40 16 xen 37.458
40 17 xen 37.615
40 18 xen 37.484
40 19 xen 37.732
40 20 xen 37.458
40 21 xen 37.465
40 22 xen 38.137
40 23 xen 37.354
40 24 xen 37.595
40 25 xen 37.517
40 26 xen 37.541
40 27 xen 37.451
40 28 xen 37.678
40 29 xen 37.783
40 30 xen 37.527
