CPUs Experimento Ambiente Tempo
2 21 xen 30.132
2 22 xen 30.059
2 23 xen 29.992
2 24 xen 29.880
2 25 xen 29.935
2 26 xen 30.159
2 27 xen 29.945
2 28 xen 29.955
2 29 xen 29.973
2 30 xen 30.016
4 1 xen 16.453
4 2 xen 16.857
4 3 xen 16.422
4 4 xen 16.793
4 5 xen 16.458
4 6 xen 16.426
4 7 xen 16.764
4 8 xen 16.891
4 9 xen 16.533
4 10 xen 16.803
4 11 xen 16.574
4 12 xen 16.443
4 13 xen 16.756
4 14 xen 16.789
4 15 xen 16.520
4 16 xen 16.464
4 17 xen 16.448
4 18 xen 16.438
4 19 xen 16.878
4 20 xen 16.471
4 21 xen 16.988
4 22 xen 16.499
4 23 xen 16.536
4 24 xen 16.486
4 25 xen 16.806
4 26 xen 16.572
4 27 xen 16.798
4 28 xen 16.439
4 29 xen 16.995
4 30 xen 16.953
8 1 xen 11.727
8 2 xen 8.912
8 3 xen 11.790
8 4 xen 8.998
8 5 xen 8.946
8 6 xen 8.722
8 7 xen 9.031
8 8 xen 8.759
8 9 xen 8.749
8 10 xen 8.865
8 11 xen 8.998
8 12 xen 8.908
8 13 xen 8.786
8 14 xen 8.715
8 15 xen 10.118
8 16 xen 12.246
8 17 xen 8.730
8 18 xen 8.764
8 19 xen 12.459
8 20 xen 9.184
8 21 xen 8.905
8 22 xen 11.910
8 23 xen 9.022
8 24 xen 8.905
8 25 xen 8.909
8 26 xen 8.915
8 27 xen 8.866
8 28 xen 8.989
8 29 xen 8.867
8 30 xen 9.883
10 1 xen 9.189
10 2 xen 9.140
10 3 xen 11.591
10 4 xen 7.768
10 5 xen 10.222
10 6 xen 9.554
10 7 xen 9.166
10 8 xen 9.109
10 9 xen 9.190
10 10 xen 9.132
10 11 xen 9.090
10 12 xen 9.176
10 13 xen 9.125
10 14 xen 9.019
10 15 xen 9.031
10 16 xen 9.075
10 17 xen 9.632
10 18 xen 9.139
10 19 xen 8.459
10 20 xen 9.048
10 21 xen 9.026
10 22 xen 9.429
10 23 xen 9.159
10 24 xen 9.150
10 25 xen 9.846
10 26 xen 9.202
10 27 xen 9.101
10 28 xen 9.184
10 29 xen 9.627
10 30 xen 9.037
16 1 xen 6.954
16 2 xen 7.016
16 3 xen 7.830
16 4 xen 7.294
16 5 xen 6.895
16 6 xen 7.198
16 7 xen 7.195
16 8 xen 8.318
16 9 xen 7.573
16 10 xen 7.111
