CPUs Experimento Ambiente Tempo
16 26 xen 14.684
16 27 xen 16.036
16 28 xen 13.397
16 29 xen 16.530
16 30 xen 13.414
20 1 xen 21.513
20 2 xen 19.376
20 3 xen 12.255
20 4 xen 23.095
20 5 xen 19.418
20 6 xen 14.102
20 7 xen 12.027
20 8 xen 22.489
20 9 xen 20.259
20 10 xen 14.866
20 11 xen 13.087
20 12 xen 17.557
20 13 xen 20.350
20 14 xen 20.106
20 15 xen 20.343
20 16 xen 19.315
20 17 xen 19.946
20 18 xen 20.415
20 19 xen 20.375
20 20 xen 13.466
20 21 xen 15.884
20 22 xen 12.149
20 23 xen 17.970
20 24 xen 12.003
20 25 xen 12.521
20 26 xen 19.257
20 27 xen 16.286
20 28 xen 21.682
20 29 xen 20.930
20 30 xen 22.848
