CPUs Experimento Ambiente Tempo
32 12 xen 16.040
32 13 xen 15.945
32 14 xen 16.449
32 15 xen 15.545
32 16 xen 14.136
32 17 xen 13.884
32 18 xen 17.073
32 19 xen 17.213
32 20 xen 13.913
32 21 xen 15.805
32 22 xen 15.895
32 23 xen 16.253
32 24 xen 16.194
32 25 xen 15.904
32 26 xen 15.092
32 27 xen 14.081
32 28 xen 14.806
32 29 xen 15.650
32 30 xen 18.927
40 1 xen 16.419
40 2 xen 16.050
40 3 xen 20.089
40 4 xen 21.522
40 5 xen 18.483
40 6 xen 20.719
40 7 xen 19.229
40 8 xen 19.896
40 9 xen 23.668
40 10 xen 19.521
40 11 xen 14.477
40 12 xen 18.151
40 13 xen 16.810
40 14 xen 19.105
40 15 xen 19.097
40 16 xen 17.273
40 17 xen 18.613
40 18 xen 17.230
40 19 xen 19.750
40 20 xen 16.716
40 21 xen 19.484
40 22 xen 19.869
40 23 xen 19.182
40 24 xen 13.158
40 25 xen 20.741
40 26 xen 21.104
40 27 xen 17.253
40 28 xen 15.911
40 29 xen 15.184
40 30 xen 13.697
