CPUs Experimento Ambiente Tempo
8 24 xen 8.749
8 25 xen 8.747
8 26 xen 8.970
8 27 xen 8.968
8 28 xen 11.700
8 29 xen 9.033
8 30 xen 8.787
10 1 xen 9.072
10 2 xen 9.144
10 3 xen 9.111
10 4 xen 9.071
10 5 xen 9.078
10 6 xen 9.060
10 7 xen 9.168
10 8 xen 9.120
10 9 xen 9.100
10 10 xen 8.458
10 11 xen 9.081
10 12 xen 9.012
10 13 xen 8.924
10 14 xen 9.178
10 15 xen 8.594
10 16 xen 9.709
10 17 xen 9.344
10 18 xen 9.757
10 19 xen 9.802
10 20 xen 8.424
10 21 xen 9.087
10 22 xen 9.162
10 23 xen 9.139
10 24 xen 8.539
10 25 xen 8.356
10 26 xen 9.184
10 27 xen 9.073
10 28 xen 9.751
10 29 xen 9.069
10 30 xen 9.096
16 1 xen 7.471
16 2 xen 7.221
16 3 xen 7.143
16 4 xen 7.004
16 5 xen 6.987
16 6 xen 6.912
16 7 xen 7.319
16 8 xen 6.985
16 9 xen 6.651
16 10 xen 7.643
16 11 xen 6.980
16 12 xen 8.462
16 13 xen 7.437
16 14 xen 7.500
16 15 xen 7.415
16 16 xen 6.612
16 17 xen 6.624
16 18 xen 7.446
16 19 xen 8.073
16 20 xen 6.652
16 21 xen 7.307
16 22 xen 6.552
16 23 xen 6.829
16 24 xen 6.583
16 25 xen 6.584
16 26 xen 8.172
16 27 xen 8.367
16 28 xen 7.138
16 29 xen 8.674
16 30 xen 6.905
20 1 xen 7.865
20 2 xen 7.884
20 3 xen 6.938
20 4 xen 5.986
20 5 xen 9.410
20 6 xen 6.834
20 7 xen 8.825
20 8 xen 8.299
20 9 xen 6.192
20 10 xen 8.246
20 11 xen 7.400
20 12 xen 6.686
20 13 xen 8.178
20 14 xen 7.335
20 15 xen 6.800
20 16 xen 9.681
20 17 xen 8.999
20 18 xen 6.812
20 19 xen 7.626
20 20 xen 9.052
20 21 xen 7.462
20 22 xen 6.227
20 23 xen 8.841
20 24 xen 9.294
20 25 xen 6.503
20 26 xen 8.605
20 27 xen 8.436
20 28 xen 6.356
20 29 xen 6.018
20 30 xen 8.100
32 1 xen 7.725
32 2 xen 8.208
32 3 xen 7.206
32 4 xen 9.362
32 5 xen 6.907
32 6 xen 7.605
32 7 xen 8.894
32 8 xen 7.098
32 9 xen 8.431
32 10 xen 8.055
32 11 xen 7.754
32 12 xen 8.359
32 13 xen 8.925
32 14 xen 6.653
32 15 xen 7.813
32 16 xen 7.998
32 17 xen 12.964
32 18 xen 7.048
32 19 xen 8.003
32 20 xen 8.773
32 21 xen 7.842
32 22 xen 8.063
32 23 xen 7.774
32 24 xen 7.544
32 25 xen 6.418
32 26 xen 9.687
32 27 xen 11.904
32 28 xen 6.724
32 29 xen 8.390
32 30 xen 10.076
40 1 xen 10.757
40 2 xen 9.573
40 3 xen 7.363
40 4 xen 12.003
40 5 xen 7.467
40 6 xen 11.335
40 7 xen 8.281
40 8 xen 13.973
40 9 xen 10.305
40 10 xen 8.397
40 11 xen 7.643
40 12 xen 7.689
40 13 xen 11.749
40 14 xen 11.323
40 15 xen 13.316
40 16 xen 11.369
40 17 xen 12.850
40 18 xen 11.190
40 19 xen 11.311
40 20 xen 11.335
40 21 xen 11.543
40 22 xen 13.175
40 23 xen 14.040
40 24 xen 7.787
40 25 xen 11.939
40 26 xen 10.600
40 27 xen 10.662
40 28 xen 13.785
40 29 xen 11.707
40 30 xen 12.296
